claim_id,rating_group,accident_year,accident_date,report_date,true_ultimate,close_date,status
CLM-002535,B,2023,2023-04-02,2023-04-22,6719.36,,Open
CLM-002536,B,2023,2023-08-09,2023-08-21,2940.25,,Open
CLM-002537,B,2023,2023-06-20,2023-08-06,7167.46,2025-01-24,Closed
CLM-002538,B,2023,2023-07-03,2023-08-22,45471.72,,Open
CLM-002539,B,2023,2023-09-05,2023-09-15,2782.23,2025-11-02,Closed
CLM-002540,B,2023,2023-01-29,2023-02-21,7608.96,2025-11-01,Closed
CLM-002541,B,2023,2023-09-11,2024-01-21,69833.11,,Open
CLM-002542,B,2023,2023-11-11,2023-11-24,14344.85,,Open
CLM-002543,B,2023,2023-10-07,2023-11-18,7037.07,,Open
CLM-002544,B,2023,2023-04-14,2023-05-16,9632.67,,Open
CLM-002545,B,2023,2023-05-09,2023-07-19,14627.18,2025-12-21,Closed
CLM-002546,B,2023,2023-12-17,2024-01-23,46776.94,,Open
CLM-002547,B,2023,2023-10-16,2023-11-06,6058.39,,Open
CLM-002548,B,2023,2023-12-07,2024-01-07,4919.92,,Open
CLM-002549,B,2023,2023-11-30,2024-01-01,2781.69,,Open
CLM-002550,B,2023,2023-06-08,2023-07-05,10841.52,2024-02-17,Closed
CLM-002551,B,2023,2023-02-17,2023-02-27,2713.9,2025-07-07,Closed
CLM-002552,B,2023,2023-03-25,2023-06-14,6443.12,2025-09-18,Closed
CLM-002553,B,2023,2023-04-18,2023-06-27,4282.83,,Open
CLM-002554,B,2023,2023-11-01,2023-11-14,26436.46,,Open
CLM-002555,B,2023,2023-04-11,2023-05-04,6184.58,,Open
CLM-002556,B,2023,2023-05-12,2023-06-06,14198.13,2025-07-24,Closed
CLM-002557,B,2023,2023-11-07,2023-11-18,2262.02,,Open
CLM-002558,B,2023,2023-03-01,2023-03-07,11555.49,,Open
CLM-002559,B,2023,2023-08-31,2023-09-17,3268.39,2024-12-14,Closed
CLM-002560,B,2023,2023-07-21,2023-08-12,6672.66,,Open
CLM-002561,B,2023,2023-12-26,2024-01-04,75078.42,,Open
CLM-002562,B,2023,2023-06-28,2023-08-01,23206.7,2024-10-02,Closed
CLM-002563,B,2023,2023-07-10,2023-09-24,8765.89,,Open
CLM-002564,B,2023,2023-11-07,2024-01-04,185904.85,2025-09-24,Closed
CLM-002565,B,2023,2023-12-28,2024-01-24,4257.38,,Open
CLM-002566,B,2023,2023-09-24,2023-09-30,28742.11,,Open
CLM-002567,B,2023,2023-09-12,2023-11-04,2415.28,2025-02-20,Closed
CLM-002568,B,2023,2023-11-16,2023-12-19,7884.0,,Open
CLM-002569,B,2023,2023-12-24,2024-02-04,2862.04,,Open
CLM-002570,B,2023,2023-09-26,2024-02-14,12489.81,2025-02-25,Closed
CLM-002571,B,2023,2023-04-17,2023-05-02,10382.52,,Open
CLM-002572,B,2023,2023-08-23,2023-08-26,7435.92,,Open
CLM-002573,B,2023,2023-03-28,2023-04-09,26875.26,2025-11-22,Closed
CLM-002574,B,2023,2023-07-02,2023-08-15,5860.14,,Open
CLM-002575,B,2023,2023-06-12,2023-07-12,13313.53,,Open
CLM-002576,B,2023,2023-12-27,2024-01-07,20946.66,2025-03-21,Closed
CLM-002577,B,2023,2023-07-22,2023-07-31,2527.45,,Open
CLM-002578,B,2023,2023-12-17,2024-01-08,4961.63,,Open
CLM-002579,B,2023,2023-10-22,2023-11-02,10362.44,,Open
CLM-002580,B,2023,2023-11-06,2023-12-21,17587.68,,Open
CLM-002581,B,2023,2023-03-03,2023-03-24,36356.75,,Open
CLM-002582,B,2023,2023-10-10,2023-10-28,8089.58,,Open
CLM-002583,B,2023,2023-04-02,2023-04-18,7376.05,,Open
CLM-002584,B,2023,2023-07-30,2023-09-05,4427.08,2025-02-12,Closed
CLM-002585,B,2023,2023-06-27,2023-07-28,13351.87,2025-04-22,Closed
CLM-002586,B,2023,2023-04-05,2023-05-10,7508.26,2024-06-12,Closed
CLM-002587,B,2023,2023-12-26,2024-01-29,31548.58,2025-07-30,Closed
CLM-002588,B,2023,2023-11-16,2023-12-14,9048.15,,Open
CLM-002589,B,2023,2023-07-29,2023-08-11,16364.53,2025-02-11,Closed
CLM-002590,B,2023,2023-01-04,2023-01-20,5878.29,,Open
CLM-002591,B,2023,2023-03-08,2023-03-29,4854.65,2025-10-27,Closed
CLM-002592,B,2023,2023-03-25,2023-08-28,14658.93,,Open
CLM-002593,B,2023,2023-12-21,2023-12-31,613.4,2025-01-12,Closed
CLM-002594,B,2023,2023-05-28,2023-06-18,5666.63,2024-10-04,Closed
CLM-002595,B,2023,2023-01-18,2023-02-19,3427.71,,Open
CLM-002596,B,2023,2023-08-02,2023-08-25,29763.54,,Open
CLM-002597,B,2023,2023-12-13,2024-02-21,6579.69,,Open
CLM-002598,B,2023,2023-07-24,2023-08-16,5894.57,,Open
CLM-002599,B,2023,2023-06-12,2023-07-06,9432.04,2024-10-23,Closed
CLM-002600,B,2023,2023-03-06,2023-05-02,5710.0,2023-06-10,Closed
CLM-002601,B,2023,2023-11-17,2024-03-23,6815.04,2024-08-31,Closed
CLM-002602,B,2023,2023-02-08,2023-05-11,10782.11,2025-11-28,Closed
CLM-002603,B,2023,2023-12-07,2024-01-02,6694.8,2025-05-22,Closed
CLM-002604,B,2023,2023-03-23,2023-04-20,6650.84,2024-10-05,Closed
CLM-002605,B,2023,2023-02-20,2023-03-23,3901.9,2024-02-22,Closed
CLM-002606,B,2023,2023-05-08,2023-06-10,3419.94,,Open
CLM-002607,B,2023,2023-01-02,2023-01-17,10427.09,2024-03-26,Closed
CLM-002608,B,2023,2023-01-06,2023-03-10,13068.32,,Open
CLM-002609,B,2023,2023-03-10,2023-04-14,2658.49,,Open
CLM-002610,B,2023,2023-09-10,2023-10-08,19813.01,2025-08-18,Closed
CLM-002611,B,2023,2023-10-25,2023-11-04,19887.83,2025-10-31,Closed
CLM-002612,B,2023,2023-04-01,2023-05-02,24130.28,2025-08-13,Closed
CLM-002613,B,2023,2023-08-24,2023-08-30,12988.06,,Open
CLM-002614,B,2023,2023-05-09,2023-05-27,17699.9,,Open
CLM-002615,B,2023,2023-06-08,2023-06-27,73295.86,2025-08-24,Closed
CLM-002616,B,2023,2023-05-03,2023-06-09,7477.97,2024-03-14,Closed
CLM-002617,B,2023,2023-11-22,2024-04-04,3776.68,,Open
CLM-002618,B,2023,2023-07-06,2023-08-22,2412.21,,Open
CLM-002619,B,2023,2023-07-04,2023-10-07,49421.11,2025-04-26,Closed
CLM-002620,B,2023,2023-11-10,2023-12-30,50019.61,,Open
CLM-002621,B,2023,2023-08-28,2023-11-09,4220.71,,Open
CLM-002622,B,2023,2023-02-24,2023-07-06,5058.63,2024-11-14,Closed
CLM-002623,B,2023,2023-03-10,2023-03-26,7325.31,2025-07-31,Closed
CLM-002624,B,2023,2023-05-05,2023-05-20,30342.82,,Open
CLM-002625,B,2023,2023-02-05,2023-03-28,3025.44,,Open
CLM-002626,B,2023,2023-09-10,2023-10-09,1621.7,,Open
CLM-002627,B,2023,2023-06-30,2023-08-04,72127.07,,Open
CLM-002628,B,2023,2023-01-17,2023-02-10,13137.76,,Open
CLM-002629,B,2023,2023-05-27,2023-06-14,14967.44,,Open
CLM-002630,B,2023,2023-10-30,2024-02-16,8169.98,,Open
CLM-002631,B,2024,2024-01-17,2024-02-07,6079.39,,Open
CLM-002632,B,2024,2024-03-12,2024-04-14,2179.01,,Open
CLM-002633,B,2024,2024-06-07,2024-08-25,7799.71,,Open
CLM-002634,B,2024,2024-03-06,2024-04-15,6680.28,,Open
CLM-002635,B,2024,2024-07-21,2024-10-08,3082.97,2025-07-06,Closed
CLM-002636,B,2024,2024-04-20,2024-05-07,21226.81,,Open
CLM-002637,B,2024,2024-04-16,2024-05-01,33593.43,,Open
CLM-002638,B,2024,2024-02-09,2024-03-10,10146.92,,Open
CLM-002639,B,2024,2024-07-03,2024-08-01,7859.44,2025-04-08,Closed
CLM-002640,B,2024,2024-03-10,2024-04-04,55310.87,,Open
CLM-002641,B,2024,2024-08-18,2024-08-31,10219.1,,Open
CLM-002642,B,2024,2024-12-09,2025-02-25,3853.16,,Open
CLM-002643,B,2024,2024-11-29,2024-12-21,5715.35,,Open
CLM-002644,B,2024,2024-09-01,2024-12-03,7926.18,,Open
CLM-002645,B,2024,2024-10-22,2024-11-21,13067.27,,Open
CLM-002646,B,2024,2024-12-03,2025-01-22,10494.56,,Open
CLM-002647,B,2024,2024-09-06,2024-10-22,12621.43,,Open
CLM-002648,B,2024,2024-04-04,2024-04-19,2566.54,,Open
CLM-002649,B,2024,2024-07-02,2024-08-11,19161.96,,Open
CLM-002650,B,2024,2024-11-09,2025-03-29,10437.67,,Open
CLM-002651,B,2024,2024-09-01,2024-10-07,108371.17,2025-07-19,Closed
CLM-002652,B,2024,2024-05-12,2024-07-12,7289.64,,Open
CLM-002653,B,2024,2024-03-02,2024-04-23,14002.1,,Open
CLM-002654,B,2024,2024-02-22,2024-03-31,139684.51,,Open
CLM-002655,B,2024,2024-05-17,2024-06-20,12434.24,2025-02-08,Closed
CLM-002656,B,2024,2024-10-21,2024-12-06,9778.68,,Open
CLM-002657,B,2024,2024-07-21,2024-09-14,4205.25,,Open
CLM-002658,B,2024,2024-01-22,2024-02-01,42316.13,2025-06-30,Closed
CLM-002659,B,2024,2024-12-02,2025-01-07,3590.46,2025-12-08,Closed
CLM-002660,B,2024,2024-05-28,2024-06-22,15399.95,,Open
CLM-002661,B,2024,2024-05-22,2024-06-12,6736.79,2025-08-07,Closed
CLM-002662,B,2024,2024-10-26,2025-01-18,8745.01,,Open
CLM-002663,B,2024,2024-05-17,2024-06-02,2815.61,,Open
CLM-002664,B,2024,2024-08-13,2024-08-22,35702.42,,Open
CLM-002665,B,2024,2024-12-03,2025-01-28,8062.96,,Open
CLM-002666,B,2024,2024-07-08,2024-07-17,3410.59,,Open
CLM-002667,B,2024,2024-08-12,2024-08-18,32858.21,2025-09-19,Closed
CLM-002668,B,2024,2024-05-09,2024-07-10,6550.3,2025-02-13,Closed
CLM-002669,B,2024,2024-11-21,2024-12-25,14146.13,,Open
CLM-002670,B,2024,2024-01-28,2024-03-11,22525.99,,Open
CLM-002671,B,2024,2024-04-11,2024-05-02,16077.63,,Open
CLM-002672,B,2024,2024-12-28,2025-01-06,1385.24,,Open
CLM-002673,B,2024,2024-06-26,2024-07-07,19699.5,,Open
CLM-002674,B,2024,2024-03-04,2024-03-28,9487.04,,Open
CLM-002675,B,2024,2024-05-31,2024-06-10,7692.55,,Open
CLM-002676,B,2024,2024-04-03,2024-05-11,9413.64,2025-11-21,Closed
CLM-002677,B,2024,2024-07-11,2024-07-31,2373.45,,Open
CLM-002678,B,2024,2024-03-27,2024-04-30,12412.33,2024-08-20,Closed
CLM-002679,B,2024,2024-05-26,2024-06-28,2973.78,2025-09-07,Closed
CLM-002680,B,2024,2024-11-28,2025-01-07,8003.65,,Open
CLM-002681,B,2024,2024-01-31,2024-03-15,12009.89,2025-06-01,Closed
CLM-002682,B,2024,2024-10-06,2024-10-28,27888.25,,Open
CLM-002683,B,2024,2024-01-29,2024-03-03,4903.34,,Open
CLM-002684,B,2024,2024-06-16,2024-07-22,39439.99,,Open
CLM-002685,B,2024,2024-09-01,2024-09-05,24815.2,,Open
CLM-002686,B,2024,2024-12-15,2025-02-03,7015.39,,Open
CLM-002687,B,2024,2024-04-01,2024-05-04,3760.31,,Open
CLM-002688,B,2024,2024-01-20,2024-03-07,2764.68,,Open
CLM-002689,B,2024,2024-10-01,2024-10-11,13353.04,,Open
CLM-002690,B,2024,2024-11-23,2024-12-16,5288.27,,Open
CLM-002691,B,2024,2024-07-25,2024-08-06,31288.28,2025-06-18,Closed
CLM-002692,B,2024,2024-01-23,2024-03-17,5576.23,,Open
CLM-002693,B,2024,2024-07-02,2024-07-11,4551.74,,Open
CLM-002694,B,2024,2024-05-23,2024-06-06,12893.78,2025-06-09,Closed
CLM-002695,B,2024,2024-06-14,2024-07-30,5542.94,,Open
CLM-002696,B,2024,2024-01-20,2024-02-07,10486.98,,Open
CLM-002697,B,2024,2024-04-26,2024-05-10,25722.9,,Open
CLM-002698,B,2024,2024-12-31,2025-03-02,11587.16,,Open
CLM-002699,B,2024,2024-01-17,2024-03-21,11626.96,2025-11-18,Closed
CLM-002700,B,2024,2024-11-30,2025-01-22,12561.06,,Open
CLM-002701,B,2024,2024-07-08,2024-09-05,2199.2,,Open
CLM-002702,B,2024,2024-08-02,2024-08-26,14909.17,2025-01-06,Closed
CLM-002703,B,2024,2024-12-07,2025-01-01,12050.38,,Open
CLM-002704,B,2024,2024-03-20,2024-04-06,23616.06,,Open
CLM-002705,B,2024,2024-12-26,2025-01-29,18144.98,,Open
CLM-002706,B,2024,2024-04-11,2024-04-30,8644.35,,Open
CLM-002707,B,2024,2024-05-07,2024-05-28,26842.27,,Open
CLM-002708,B,2024,2024-06-13,2024-07-31,7953.91,2025-11-11,Closed
CLM-002709,B,2024,2024-08-08,2024-10-24,13054.93,,Open
CLM-002710,B,2024,2024-04-28,2024-06-08,7819.84,,Open
CLM-002711,B,2024,2024-10-17,2025-02-20,15897.47,,Open
CLM-002712,B,2024,2024-01-08,2024-01-25,7364.6,2025-07-26,Closed
CLM-002713,B,2024,2024-08-31,2024-09-06,47212.89,2025-06-24,Closed
CLM-002714,B,2024,2024-08-28,2024-10-20,66296.52,,Open
CLM-002715,B,2024,2024-07-14,2024-07-30,23208.61,,Open
CLM-002716,B,2024,2024-08-12,2024-09-05,42825.32,,Open
CLM-002717,B,2024,2024-09-30,2024-10-07,2532.87,2025-08-18,Closed
CLM-002718,B,2024,2024-11-26,2024-12-10,2822.22,,Open
CLM-002719,B,2024,2024-03-20,2024-03-29,7745.47,,Open
CLM-002720,B,2024,2024-06-23,2024-07-14,10806.35,2025-02-03,Closed
CLM-002721,B,2024,2024-07-24,2024-08-14,8674.09,,Open
CLM-002722,B,2024,2024-05-06,2024-06-07,2304.53,2025-12-22,Closed
CLM-002723,B,2024,2024-12-22,2025-03-12,29946.05,,Open
CLM-002724,B,2024,2024-07-06,2024-08-26,75169.57,,Open
CLM-002725,B,2024,2024-08-04,2024-08-12,33722.9,,Open
CLM-002726,B,2024,2024-03-12,2024-04-29,28183.86,,Open
CLM-002727,B,2024,2024-06-01,2024-07-03,12805.24,,Open
CLM-002728,B,2024,2024-08-16,2024-09-12,4799.21,2025-07-01,Closed
CLM-002729,B,2024,2024-06-05,2024-07-04,11121.32,,Open
CLM-002730,B,2024,2024-10-08,2024-11-12,71889.08,,Open
CLM-002731,B,2024,2024-02-20,2024-03-08,7532.12,,Open
CLM-002732,B,2024,2024-02-26,2024-03-22,6852.79,,Open
CLM-002733,B,2024,2024-05-04,2024-07-20,28753.02,,Open
CLM-002734,B,2024,2024-04-26,2024-05-13,30559.6,,Open
CLM-002735,B,2024,2024-10-25,2024-11-07,4777.65,,Open
CLM-002736,B,2024,2024-11-13,2024-12-11,8184.6,,Open
CLM-002737,B,2024,2024-06-21,2024-07-03,6563.73,,Open
CLM-002738,B,2024,2024-07-04,2024-07-11,11092.38,,Open
CLM-002739,B,2024,2024-04-17,2024-05-09,28657.71,,Open
CLM-002740,B,2024,2024-07-13,2024-10-16,4974.0,,Open
CLM-002741,B,2024,2024-09-15,2024-10-14,28291.21,,Open
CLM-002742,B,2024,2024-09-21,2024-10-25,11422.64,,Open
CLM-002743,B,2024,2024-12-20,2024-12-25,88025.75,,Open
CLM-002744,B,2024,2024-07-30,2024-09-10,13942.74,,Open
CLM-002745,B,2024,2024-05-04,2024-06-05,9519.28,,Open
CLM-002746,B,2024,2024-01-26,2024-02-12,17634.36,,Open
CLM-002747,B,2024,2024-09-08,2024-10-12,7635.44,,Open
CLM-002748,B,2024,2024-10-21,2024-11-24,2002.31,,Open
CLM-002749,B,2024,2024-07-21,2024-08-02,8343.63,,Open
CLM-002750,B,2024,2024-12-03,2025-01-11,8223.7,2025-12-30,Closed
CLM-002751,B,2024,2024-04-25,2024-07-12,2412.37,,Open
CLM-002752,B,2024,2024-01-20,2024-02-13,9730.28,,Open
CLM-002753,B,2024,2024-08-19,2024-09-02,1560.13,,Open
CLM-002754,B,2024,2024-02-14,2024-03-11,7561.92,,Open
CLM-002755,B,2024,2024-01-31,2024-03-30,13012.32,,Open
CLM-002756,B,2024,2024-09-13,2024-09-24,11373.94,,Open
CLM-002757,B,2024,2024-06-07,2024-07-24,7134.5,,Open
CLM-002758,B,2024,2024-08-09,2024-08-26,9619.31,,Open
CLM-002759,B,2024,2024-09-30,2024-11-05,5065.99,,Open
CLM-002760,B,2024,2024-05-20,2024-06-08,10508.82,,Open
CLM-002761,B,2024,2024-08-11,2024-08-30,10974.86,,Open
CLM-002762,B,2024,2024-07-16,2024-10-25,4553.5,,Open
CLM-002763,B,2024,2024-07-31,2024-08-09,13303.44,,Open
CLM-002764,B,2024,2024-09-14,2024-10-28,13227.37,,Open
CLM-002765,B,2024,2024-05-19,2024-09-15,8932.65,,Open
CLM-002766,B,2024,2024-07-03,2024-08-23,96033.98,,Open
CLM-002767,B,2024,2024-08-04,2024-08-14,9144.27,,Open
CLM-002768,B,2024,2024-02-21,2024-03-02,8052.33,,Open
CLM-002769,B,2024,2024-03-18,2024-04-03,7060.72,,Open
CLM-002770,B,2024,2024-02-02,2024-03-07,4267.41,,Open
CLM-002771,B,2024,2024-03-13,2024-04-17,19529.19,,Open
CLM-002772,B,2024,2024-06-09,2024-06-19,5541.92,,Open
CLM-002773,B,2024,2024-12-09,2024-12-23,6177.63,,Open
CLM-002774,B,2024,2024-12-03,2024-12-18,6348.41,,Open
CLM-002775,B,2024,2024-10-06,2024-10-31,4212.9,,Open
CLM-002776,B,2024,2024-07-23,2024-12-16,2085.21,,Open
CLM-002777,B,2024,2024-03-15,2024-03-29,6802.75,2025-10-06,Closed
CLM-002778,B,2024,2024-05-11,2024-05-24,23195.77,,Open
CLM-002779,B,2024,2024-10-07,2024-10-19,12467.25,2025-08-01,Closed
CLM-002780,B,2024,2024-11-28,2025-01-16,43589.94,,Open
CLM-002781,B,2024,2024-12-18,2025-01-16,20731.03,,Open
CLM-002782,B,2024,2024-05-22,2024-06-05,16831.68,,Open
CLM-002783,B,2024,2024-06-27,2024-07-19,58584.85,,Open
CLM-002784,B,2024,2024-07-05,2024-07-20,9517.3,,Open
CLM-002785,B,2024,2024-01-21,2024-02-28,11025.24,,Open
CLM-002786,B,2024,2024-02-12,2024-10-25,10296.07,,Open
CLM-002787,B,2024,2024-01-17,2024-03-03,42923.32,2025-02-07,Closed
CLM-002788,B,2024,2024-09-26,2024-10-23,10429.05,2025-11-04,Closed
CLM-002789,B,2024,2024-03-23,2024-04-09,5738.49,,Open
CLM-002790,B,2024,2024-09-13,2024-09-23,17845.42,,Open
CLM-002791,B,2024,2024-05-17,2024-07-09,4918.46,,Open
CLM-002792,B,2024,2024-10-17,2024-12-07,16979.21,,Open
CLM-002793,B,2024,2024-02-12,2024-03-03,15213.36,2025-04-20,Closed
CLM-002794,B,2024,2024-04-29,2024-07-17,8744.48,,Open
CLM-002795,B,2024,2024-03-15,2024-04-14,17490.83,2025-10-16,Closed
CLM-002796,B,2024,2024-06-08,2024-08-02,2655.31,,Open
CLM-002797,B,2024,2024-07-24,2024-08-31,12083.95,,Open
CLM-002798,B,2024,2024-03-02,2024-03-28,6803.84,,Open
CLM-002799,B,2024,2024-09-01,2024-09-14,143986.52,2025-11-30,Closed
CLM-002800,B,2024,2024-12-19,2025-01-14,83013.84,,Open
CLM-002801,B,2024,2024-01-16,2024-03-14,6018.42,,Open
CLM-002802,B,2024,2024-02-01,2024-02-20,2936.05,,Open
CLM-002803,B,2024,2024-12-14,2025-01-25,34487.34,,Open
CLM-002804,B,2024,2024-08-25,2024-09-06,7545.65,,Open
CLM-002805,B,2024,2024-12-02,2025-01-26,5032.21,,Open
CLM-002806,B,2025,2025-09-15,2025-11-06,8700.16,,Open
CLM-002807,B,2025,2025-05-06,2025-06-07,15991.3,,Open
CLM-002808,B,2025,2025-01-06,2025-03-19,46759.42,,Open
CLM-002809,B,2025,2025-04-11,2025-05-03,8552.39,,Open
CLM-002810,B,2025,2025-06-21,2025-06-30,18200.96,,Open
CLM-002811,B,2025,2025-08-17,2025-09-29,24579.98,,Open
CLM-002812,B,2025,2025-10-07,2025-11-09,9164.44,,Open
CLM-002813,B,2025,2025-07-10,2025-08-23,31500.87,,Open
CLM-002814,B,2025,2025-02-06,2025-02-16,33094.6,,Open
CLM-002815,B,2025,2025-05-23,2025-09-25,38976.55,,Open
CLM-002816,B,2025,2025-09-26,2025-11-17,16720.7,,Open
CLM-002817,B,2025,2025-08-22,2025-09-14,107815.47,,Open
CLM-002818,B,2025,2025-08-02,2025-08-16,6240.27,,Open
CLM-002819,B,2025,2025-07-05,2025-09-14,77141.22,,Open
CLM-002820,B,2025,2025-07-04,2025-07-16,22222.21,,Open
CLM-002821,B,2025,2025-12-29,2026-06-30,41600.64,,Open
CLM-002822,B,2025,2025-08-07,2025-08-25,8182.9,,Open
CLM-002823,B,2025,2025-08-06,2025-12-02,23831.73,,Open
CLM-002824,B,2025,2025-05-03,2025-05-28,40679.62,,Open
CLM-002825,B,2025,2025-06-28,2025-10-12,4045.8,,Open
CLM-002826,B,2025,2025-09-17,2025-10-03,9448.92,,Open
CLM-002827,B,2025,2025-11-10,2025-12-10,1537.64,,Open
CLM-002828,B,2025,2025-10-12,2025-12-08,9319.65,,Open
CLM-002829,B,2025,2025-08-30,2025-10-19,5190.17,,Open
CLM-002830,B,2025,2025-10-12,2025-12-23,8988.32,,Open
CLM-002831,B,2025,2025-01-13,2025-02-02,160710.47,,Open
CLM-002832,B,2025,2025-04-09,2025-05-11,53127.56,,Open
CLM-002833,B,2025,2025-03-30,2025-06-19,2928.46,,Open
CLM-002834,B,2025,2025-08-27,2025-09-13,18282.98,,Open
CLM-002835,B,2025,2025-10-02,2025-11-18,23872.67,,Open
CLM-002836,B,2025,2025-02-24,2025-03-21,8049.84,2025-07-19,Closed
CLM-002837,B,2025,2025-03-12,2025-04-16,12929.42,,Open
CLM-002838,B,2025,2025-06-30,2025-08-01,14142.25,,Open
CLM-002839,B,2025,2025-12-20,2026-01-04,3188.96,,Open
CLM-002840,B,2025,2025-01-01,2025-01-25,4259.33,,Open
CLM-002841,B,2025,2025-11-18,2025-12-21,12858.28,,Open
CLM-002842,B,2025,2025-03-12,2025-04-08,12026.04,,Open
CLM-002843,B,2025,2025-04-09,2025-07-23,5728.18,,Open
CLM-002844,B,2025,2025-08-19,2025-10-25,5294.26,,Open
CLM-002845,B,2025,2025-09-24,2025-10-31,10108.87,,Open
CLM-002846,B,2025,2025-11-16,2025-12-02,24761.13,,Open
CLM-002847,B,2025,2025-01-03,2025-01-18,10232.98,,Open
CLM-002848,B,2025,2025-01-18,2025-06-12,48687.55,,Open
CLM-002849,B,2025,2025-06-24,2025-07-07,5795.57,,Open
CLM-002850,B,2025,2025-07-23,2025-08-24,13106.3,,Open
CLM-002851,B,2025,2025-04-06,2025-05-16,7929.57,,Open
CLM-002852,B,2025,2025-08-21,2025-09-13,18831.85,,Open
CLM-002853,B,2025,2025-04-07,2025-04-20,5356.78,,Open
CLM-002854,B,2025,2025-12-07,2025-12-23,64398.75,,Open
CLM-002855,B,2025,2025-03-06,2025-03-25,2325.46,,Open
CLM-002856,B,2025,2025-08-28,2025-09-14,53014.38,,Open
CLM-002857,B,2025,2025-07-13,2025-10-07,11922.56,,Open
CLM-002858,B,2025,2025-02-07,2025-03-08,18227.45,,Open
CLM-002859,B,2025,2025-08-09,2025-08-28,37369.8,,Open
CLM-002860,B,2025,2025-02-23,2025-03-27,24121.97,,Open
CLM-002861,B,2025,2025-07-16,2025-09-05,5616.42,,Open
CLM-002862,B,2025,2025-08-21,2025-09-12,19042.68,,Open
CLM-002863,B,2025,2025-01-27,2025-03-29,60952.01,,Open
CLM-002864,B,2025,2025-03-20,2025-03-30,4861.43,,Open
CLM-002865,B,2025,2025-04-18,2025-07-03,76742.23,,Open
CLM-002866,B,2025,2025-12-05,2026-01-03,15640.83,,Open
CLM-002867,B,2025,2025-03-22,2025-04-19,7375.34,,Open
CLM-002868,B,2025,2025-12-03,2025-12-20,4834.73,,Open
CLM-002869,B,2025,2025-07-14,2025-07-25,8942.89,,Open
CLM-002870,B,2025,2025-12-13,2025-12-20,1823.88,,Open
CLM-002871,B,2025,2025-10-31,2025-11-16,7498.11,,Open
CLM-002872,B,2025,2025-04-17,2025-06-04,8623.33,,Open
CLM-002873,B,2025,2025-07-24,2025-08-06,4094.16,,Open
CLM-002874,B,2025,2025-09-19,2025-09-27,21808.86,,Open
CLM-002875,B,2025,2025-01-29,2025-02-12,8980.08,,Open
CLM-002876,B,2025,2025-08-31,2025-09-22,6123.88,,Open
CLM-002877,B,2025,2025-06-17,2025-07-09,42795.89,,Open
CLM-002878,B,2025,2025-01-13,2025-02-09,15207.67,,Open
CLM-002879,B,2025,2025-11-13,2026-01-20,11740.46,,Open
CLM-002880,B,2025,2025-04-07,2025-06-27,5768.21,,Open
CLM-002881,B,2025,2025-11-16,2026-04-14,12319.35,,Open
CLM-002882,B,2025,2025-03-17,2025-03-25,10478.32,,Open
CLM-002883,B,2025,2025-07-17,2025-08-01,3856.84,,Open
CLM-002884,B,2025,2025-05-16,2025-07-07,8423.22,,Open
CLM-002885,B,2025,2025-11-22,2025-12-12,18683.38,,Open
CLM-002886,B,2025,2025-12-14,2026-02-11,18560.3,,Open
CLM-002887,B,2025,2025-10-09,2025-11-13,8888.25,,Open
CLM-002888,B,2025,2025-11-05,2026-02-19,20431.44,,Open
CLM-002889,B,2025,2025-10-08,2025-12-16,4465.01,,Open
CLM-002890,B,2025,2025-04-18,2025-06-27,4593.75,,Open
CLM-002891,B,2025,2025-12-02,2025-12-23,8716.22,,Open
CLM-002892,B,2025,2025-07-13,2025-08-09,43402.95,,Open
CLM-002893,B,2025,2025-05-06,2025-05-29,12751.96,,Open
CLM-002894,B,2025,2025-03-12,2025-03-20,8525.43,,Open
CLM-002895,B,2025,2025-09-17,2025-12-23,45298.71,,Open
CLM-002896,B,2025,2025-04-12,2025-06-05,8435.34,,Open
CLM-002897,B,2025,2025-08-27,2025-09-18,85388.79,,Open
CLM-002898,B,2025,2025-01-24,2025-04-19,6865.38,,Open
CLM-002899,B,2025,2025-08-20,2025-09-07,4336.66,,Open
CLM-002900,B,2025,2025-08-23,2025-08-29,9422.63,,Open
CLM-002901,B,2025,2025-07-11,2025-09-16,8733.61,,Open
CLM-002902,B,2025,2025-08-28,2025-09-07,5229.81,,Open
CLM-002903,B,2025,2025-12-29,2026-01-23,119620.71,,Open
CLM-002904,B,2025,2025-11-03,2025-12-08,14706.83,,Open
CLM-002905,B,2025,2025-06-10,2025-07-20,16810.23,,Open
CLM-002906,B,2025,2025-11-15,2026-01-13,7183.9,,Open
CLM-002907,B,2025,2025-12-15,2026-01-31,6459.5,,Open
CLM-002908,B,2025,2025-02-28,2025-04-15,28141.49,,Open
CLM-002909,B,2025,2025-05-12,2025-05-27,2357.21,,Open
CLM-002910,B,2025,2025-09-29,2025-11-05,3844.82,,Open
CLM-002911,B,2025,2025-07-07,2025-07-15,8747.85,,Open
CLM-002912,B,2025,2025-02-19,2025-06-03,37940.9,,Open
CLM-002913,B,2025,2025-06-22,2025-07-01,7783.74,,Open
CLM-002914,B,2025,2025-05-17,2025-06-08,16084.18,,Open
CLM-002915,B,2025,2025-09-27,2025-10-07,11260.27,,Open
CLM-002916,B,2025,2025-07-08,2025-07-24,36079.89,,Open
CLM-002917,B,2025,2025-02-21,2025-03-23,2562.85,,Open
CLM-002918,B,2025,2025-01-19,2025-02-07,21572.28,,Open
