transaction_id,claim_id,transaction_date,transaction_type,amount
TX-0023356,CLM-003119,2029-09-14,CaseReserveEstimate,0.0
TX-0023357,CLM-003120,2023-05-02,Payment,1628.54
TX-0023358,CLM-003120,2023-05-02,CaseReserveEstimate,3970.81
TX-0023359,CLM-003120,2023-12-15,Payment,1832.01
TX-0023360,CLM-003120,2023-12-15,CaseReserveEstimate,3111.54
TX-0023361,CLM-003120,2024-02-02,Payment,306.59
TX-0023362,CLM-003120,2024-02-02,CaseReserveEstimate,3638.76
TX-0023363,CLM-003120,2024-09-10,Payment,1135.79
TX-0023364,CLM-003120,2024-09-10,CaseReserveEstimate,1560.89
TX-0023365,CLM-003120,2026-08-15,Payment,1941.07
TX-0023366,CLM-003120,2026-08-15,CaseReserveEstimate,0.0
TX-0023367,CLM-003121,2023-02-25,Payment,23607.69
TX-0023368,CLM-003121,2023-02-25,CaseReserveEstimate,186517.5
TX-0023369,CLM-003121,2023-04-13,Payment,5805.43
TX-0023370,CLM-003121,2023-04-13,CaseReserveEstimate,85742.39
TX-0023371,CLM-003121,2024-02-07,Payment,27004.58
TX-0023372,CLM-003121,2024-02-07,CaseReserveEstimate,62435.29
TX-0023373,CLM-003121,2032-09-23,Payment,51223.53
TX-0023374,CLM-003121,2032-09-23,CaseReserveEstimate,0.0
TX-0023375,CLM-003122,2022-07-13,Payment,4.05
TX-0023376,CLM-003122,2022-07-13,CaseReserveEstimate,10540.43
TX-0023377,CLM-003122,2023-08-04,Payment,6793.88
TX-0023378,CLM-003122,2023-08-04,CaseReserveEstimate,9494.82
TX-0023379,CLM-003122,2024-12-16,Payment,4068.1
TX-0023380,CLM-003122,2024-12-16,CaseReserveEstimate,2504.85
TX-0023381,CLM-003122,2025-07-22,Payment,1053.33
TX-0023382,CLM-003122,2025-07-22,CaseReserveEstimate,3133.54
TX-0023383,CLM-003122,2025-12-06,Payment,519.78
TX-0023384,CLM-003122,2025-12-06,CaseReserveEstimate,1970.45
TX-0023385,CLM-003122,2027-03-25,Payment,1238.63
TX-0023386,CLM-003122,2027-03-25,CaseReserveEstimate,0.0
TX-0023387,CLM-003123,2023-01-14,Payment,1957.48
TX-0023388,CLM-003123,2023-01-14,CaseReserveEstimate,16549.82
TX-0023389,CLM-003123,2023-01-28,Payment,471.4
TX-0023390,CLM-003123,2023-01-28,CaseReserveEstimate,17923.67
TX-0023391,CLM-003123,2023-05-20,Payment,3244.78
TX-0023392,CLM-003123,2023-05-20,CaseReserveEstimate,23571.67
TX-0023393,CLM-003123,2024-03-27,Payment,6007.92
TX-0023394,CLM-003123,2024-03-27,CaseReserveEstimate,15476.8
TX-0023395,CLM-003123,2025-02-28,Payment,3926.0
TX-0023396,CLM-003123,2025-02-28,CaseReserveEstimate,6148.82
TX-0023397,CLM-003123,2028-04-21,Payment,5345.11
TX-0023398,CLM-003123,2028-04-21,CaseReserveEstimate,1301.22
TX-0023399,CLM-003123,2033-11-28,Payment,1609.3
TX-0023400,CLM-003123,2033-11-28,CaseReserveEstimate,0.0
TX-0023401,CLM-003124,2023-02-01,Payment,4476.75
TX-0023402,CLM-003124,2023-02-01,CaseReserveEstimate,25149.5
TX-0023403,CLM-003124,2023-11-11,Payment,15694.86
TX-0023404,CLM-003124,2023-11-11,CaseReserveEstimate,16522.8
TX-0023405,CLM-003124,2024-03-24,Payment,5042.41
TX-0023406,CLM-003124,2024-03-24,CaseReserveEstimate,13724.99
TX-0023407,CLM-003124,2024-07-27,Payment,3807.44
TX-0023408,CLM-003124,2024-07-27,CaseReserveEstimate,8324.47
TX-0023409,CLM-003124,2024-10-22,Payment,2295.63
TX-0023410,CLM-003124,2024-10-22,CaseReserveEstimate,3353.41
TX-0023411,CLM-003124,2025-04-26,Payment,4003.63
TX-0023412,CLM-003124,2025-04-26,CaseReserveEstimate,4150.09
TX-0023413,CLM-003124,2025-05-24,Payment,513.8
TX-0023414,CLM-003124,2025-05-24,CaseReserveEstimate,2216.34
TX-0023415,CLM-003124,2025-09-05,Payment,1765.24
TX-0023416,CLM-003124,2025-09-05,CaseReserveEstimate,0.0
TX-0023417,CLM-003125,2022-05-16,Payment,1917.86
TX-0023418,CLM-003125,2022-05-16,CaseReserveEstimate,12179.14
TX-0023419,CLM-003125,2022-06-27,Payment,1349.05
TX-0023420,CLM-003125,2022-06-27,CaseReserveEstimate,7036.91
TX-0023421,CLM-003125,2022-07-14,Payment,503.73
TX-0023422,CLM-003125,2022-07-14,CaseReserveEstimate,10841.41
TX-0023423,CLM-003125,2023-06-22,Payment,7182.46
TX-0023424,CLM-003125,2023-06-22,CaseReserveEstimate,2196.18
TX-0023425,CLM-003125,2023-10-01,Payment,1433.69
TX-0023426,CLM-003125,2023-10-01,CaseReserveEstimate,499.97
TX-0023427,CLM-003125,2023-11-10,Payment,515.62
TX-0023428,CLM-003125,2023-11-10,CaseReserveEstimate,0.0
TX-0023429,CLM-003126,2022-11-09,Payment,3989.5
TX-0023430,CLM-003126,2022-11-09,CaseReserveEstimate,416103.94
TX-0023431,CLM-003126,2022-12-13,Payment,15255.87
TX-0023432,CLM-003126,2022-12-13,CaseReserveEstimate,282102.99
TX-0023433,CLM-003126,2023-01-16,Payment,12644.33
TX-0023434,CLM-003126,2023-01-16,CaseReserveEstimate,215535.64
TX-0023435,CLM-003126,2024-02-07,Payment,93857.87
TX-0023436,CLM-003126,2024-02-07,CaseReserveEstimate,164740.04
TX-0023437,CLM-003126,2024-07-27,Payment,25579.69
TX-0023438,CLM-003126,2024-07-27,CaseReserveEstimate,70240.07
TX-0023439,CLM-003126,2025-07-02,Payment,35443.85
TX-0023440,CLM-003126,2025-07-02,CaseReserveEstimate,55540.2
TX-0023441,CLM-003126,2025-10-18,Payment,8222.45
TX-0023442,CLM-003126,2025-10-18,CaseReserveEstimate,79583.53
TX-0023443,CLM-003126,2028-09-19,Payment,41278.41
TX-0023444,CLM-003126,2028-09-19,CaseReserveEstimate,0.0
TX-0023445,CLM-003127,2022-12-23,Payment,228.36
TX-0023446,CLM-003127,2022-12-23,CaseReserveEstimate,3740.68
TX-0023447,CLM-003127,2023-07-23,Payment,1863.59
TX-0023448,CLM-003127,2023-07-23,CaseReserveEstimate,2396.91
TX-0023449,CLM-003127,2023-10-22,Payment,577.84
TX-0023450,CLM-003127,2023-10-22,CaseReserveEstimate,1738.31
TX-0023451,CLM-003127,2024-02-04,Payment,559.2
TX-0023452,CLM-003127,2024-02-04,CaseReserveEstimate,890.92
TX-0023453,CLM-003127,2024-03-15,Payment,189.79
TX-0023454,CLM-003127,2024-03-15,CaseReserveEstimate,907.79
TX-0023455,CLM-003127,2024-09-05,Payment,703.05
TX-0023456,CLM-003127,2024-09-05,CaseReserveEstimate,0.0
TX-0023457,CLM-003128,2022-12-10,Payment,485.99
TX-0023458,CLM-003128,2022-12-10,CaseReserveEstimate,9542.2
TX-0023459,CLM-003128,2022-12-18,Payment,99.83
TX-0023460,CLM-003128,2022-12-18,CaseReserveEstimate,3821.56
TX-0023461,CLM-003128,2023-01-06,Payment,226.01
TX-0023462,CLM-003128,2023-01-06,CaseReserveEstimate,7310.92
TX-0023463,CLM-003128,2023-05-23,Payment,1283.37
TX-0023464,CLM-003128,2023-05-23,CaseReserveEstimate,5780.23
TX-0023465,CLM-003128,2023-07-13,Payment,397.99
TX-0023466,CLM-003128,2023-07-13,CaseReserveEstimate,3305.14
TX-0023467,CLM-003128,2026-01-06,Payment,3553.81
TX-0023468,CLM-003128,2026-01-06,CaseReserveEstimate,0.0
TX-0023469,CLM-003129,2023-07-26,Payment,1378.82
TX-0023470,CLM-003129,2023-07-26,CaseReserveEstimate,2818.81
TX-0023471,CLM-003129,2023-11-12,Payment,555.24
TX-0023472,CLM-003129,2023-11-12,CaseReserveEstimate,1636.72
TX-0023473,CLM-003129,2026-03-01,Payment,2176.19
TX-0023474,CLM-003129,2026-03-01,CaseReserveEstimate,0.0
TX-0023475,CLM-003130,2022-11-17,Payment,27963.3
TX-0023476,CLM-003130,2022-11-17,CaseReserveEstimate,39780.76
TX-0023477,CLM-003130,2025-08-31,Payment,41615.45
TX-0023478,CLM-003130,2025-08-31,CaseReserveEstimate,2186.11
TX-0023479,CLM-003130,2026-03-05,Payment,3092.69
TX-0023480,CLM-003130,2026-03-05,CaseReserveEstimate,0.0
TX-0023481,CLM-003131,2022-05-31,Payment,496.2
TX-0023482,CLM-003131,2022-05-31,CaseReserveEstimate,17873.66
TX-0023483,CLM-003131,2022-10-19,Payment,7954.65
TX-0023484,CLM-003131,2022-10-19,CaseReserveEstimate,31717.14
TX-0023485,CLM-003131,2022-12-25,Payment,2860.02
TX-0023486,CLM-003131,2022-12-25,CaseReserveEstimate,35745.39
TX-0023487,CLM-003131,2024-04-05,Payment,12926.79
TX-0023488,CLM-003131,2024-04-05,CaseReserveEstimate,3368.48
TX-0023489,CLM-003131,2024-05-06,Payment,564.51
TX-0023490,CLM-003131,2024-05-06,CaseReserveEstimate,5616.24
TX-0023491,CLM-003131,2025-06-12,Payment,5583.6
TX-0023492,CLM-003131,2025-06-12,CaseReserveEstimate,0.0
TX-0023493,CLM-003132,2022-10-30,Payment,872.6
TX-0023494,CLM-003132,2022-10-30,CaseReserveEstimate,6324.11
TX-0023495,CLM-003132,2025-04-24,Payment,4517.86
TX-0023496,CLM-003132,2025-04-24,CaseReserveEstimate,1020.24
TX-0023497,CLM-003132,2027-04-22,Payment,1101.42
TX-0023498,CLM-003132,2027-04-22,CaseReserveEstimate,0.0
TX-0023499,CLM-003133,2022-10-18,Payment,326.83
TX-0023500,CLM-003133,2022-10-18,CaseReserveEstimate,3179.26
TX-0023501,CLM-003133,2023-01-09,Payment,564.28
TX-0023502,CLM-003133,2023-01-09,CaseReserveEstimate,3806.54
TX-0023503,CLM-003133,2023-08-02,Payment,1010.84
TX-0023504,CLM-003133,2023-08-02,CaseReserveEstimate,2774.33
TX-0023505,CLM-003133,2023-09-26,Payment,215.71
TX-0023506,CLM-003133,2023-09-26,CaseReserveEstimate,1337.92
TX-0023507,CLM-003133,2024-02-08,Payment,451.86
TX-0023508,CLM-003133,2024-02-08,CaseReserveEstimate,1382.37
TX-0023509,CLM-003133,2028-05-28,Payment,1930.12
TX-0023510,CLM-003133,2028-05-28,CaseReserveEstimate,0.0
TX-0023511,CLM-003134,2022-06-07,Payment,640.64
TX-0023512,CLM-003134,2022-06-07,CaseReserveEstimate,99475.82
TX-0023513,CLM-003134,2022-06-15,Payment,1082.31
TX-0023514,CLM-003134,2022-06-15,CaseReserveEstimate,75421.84
TX-0023515,CLM-003134,2027-01-01,Payment,57549.4
TX-0023516,CLM-003134,2027-01-01,CaseReserveEstimate,0.0
TX-0023517,CLM-003135,2022-11-13,Payment,4539.57
TX-0023518,CLM-003135,2022-11-13,CaseReserveEstimate,13892.47
TX-0023519,CLM-003135,2022-12-28,Payment,973.44
TX-0023520,CLM-003135,2022-12-28,CaseReserveEstimate,10780.61
TX-0023521,CLM-003135,2023-02-26,Payment,1174.63
TX-0023522,CLM-003135,2023-02-26,CaseReserveEstimate,24596.28
TX-0023523,CLM-003135,2023-09-27,Payment,3305.84
TX-0023524,CLM-003135,2023-09-27,CaseReserveEstimate,7328.34
TX-0023525,CLM-003135,2024-03-05,Payment,1850.07
TX-0023526,CLM-003135,2024-03-05,CaseReserveEstimate,5953.88
TX-0023527,CLM-003135,2024-05-25,Payment,777.88
TX-0023528,CLM-003135,2024-05-25,CaseReserveEstimate,6718.65
TX-0023529,CLM-003135,2028-02-07,Payment,5718.32
TX-0023530,CLM-003135,2028-02-07,CaseReserveEstimate,0.0
TX-0023531,CLM-003136,2023-01-04,Payment,4148.16
TX-0023532,CLM-003136,2023-01-04,CaseReserveEstimate,63019.5
TX-0023533,CLM-003136,2023-09-16,Payment,25182.54
TX-0023534,CLM-003136,2023-09-16,CaseReserveEstimate,23833.68
TX-0023535,CLM-003136,2024-08-18,Payment,19329.37
TX-0023536,CLM-003136,2024-08-18,CaseReserveEstimate,7408.51
TX-0023537,CLM-003136,2024-10-03,Payment,1964.92
TX-0023538,CLM-003136,2024-10-03,CaseReserveEstimate,6967.36
TX-0023539,CLM-003136,2024-12-14,Payment,2785.97
TX-0023540,CLM-003136,2024-12-14,CaseReserveEstimate,8729.14
TX-0023541,CLM-003136,2025-08-14,Payment,7621.71
TX-0023542,CLM-003136,2025-08-14,CaseReserveEstimate,0.0
TX-0023543,CLM-003137,2022-04-23,Payment,119.54
TX-0023544,CLM-003137,2022-04-23,CaseReserveEstimate,16363.65
TX-0023545,CLM-003137,2023-10-31,Payment,6437.4
TX-0023546,CLM-003137,2023-10-31,CaseReserveEstimate,4259.97
TX-0023547,CLM-003137,2027-12-18,Payment,4348.83
TX-0023548,CLM-003137,2027-12-18,CaseReserveEstimate,304.65
TX-0023549,CLM-003137,2029-07-23,Payment,401.51
TX-0023550,CLM-003137,2029-07-23,CaseReserveEstimate,0.0
TX-0023551,CLM-003138,2023-03-02,Payment,252.59
TX-0023552,CLM-003138,2023-03-02,CaseReserveEstimate,18686.66
TX-0023553,CLM-003138,2024-02-29,Payment,9124.91
TX-0023554,CLM-003138,2024-02-29,CaseReserveEstimate,18414.11
TX-0023555,CLM-003138,2024-06-06,Payment,1543.99
TX-0023556,CLM-003138,2024-06-06,CaseReserveEstimate,7364.97
TX-0023557,CLM-003138,2026-04-19,Payment,6331.37
TX-0023558,CLM-003138,2026-04-19,CaseReserveEstimate,2968.87
TX-0023559,CLM-003138,2037-02-21,Payment,4524.41
TX-0023560,CLM-003138,2037-02-21,CaseReserveEstimate,0.0
TX-0023561,CLM-003139,2022-04-22,Payment,825.42
TX-0023562,CLM-003139,2022-04-22,CaseReserveEstimate,12526.57
TX-0023563,CLM-003139,2022-07-12,Payment,2204.52
TX-0023564,CLM-003139,2022-07-12,CaseReserveEstimate,15652.05
TX-0023565,CLM-003139,2023-09-25,Payment,7107.02
TX-0023566,CLM-003139,2023-09-25,CaseReserveEstimate,4283.81
TX-0023567,CLM-003139,2024-01-27,Payment,1246.64
TX-0023568,CLM-003139,2024-01-27,CaseReserveEstimate,4059.87
TX-0023569,CLM-003139,2025-07-25,Payment,3500.37
TX-0023570,CLM-003139,2025-07-25,CaseReserveEstimate,2016.9
TX-0023571,CLM-003139,2027-10-11,Payment,2208.0
TX-0023572,CLM-003139,2027-10-11,CaseReserveEstimate,0.0
TX-0023573,CLM-003140,2022-08-28,Payment,639.36
TX-0023574,CLM-003140,2022-08-28,CaseReserveEstimate,5480.61
TX-0023575,CLM-003140,2022-09-28,Payment,275.07
TX-0023576,CLM-003140,2022-09-28,CaseReserveEstimate,9453.6
TX-0023577,CLM-003140,2022-11-18,Payment,410.29
TX-0023578,CLM-003140,2022-11-18,CaseReserveEstimate,5397.49
TX-0023579,CLM-003140,2024-04-24,Payment,2577.27
TX-0023580,CLM-003140,2024-04-24,CaseReserveEstimate,2032.31
TX-0023581,CLM-003140,2024-07-08,Payment,226.39
TX-0023582,CLM-003140,2024-07-08,CaseReserveEstimate,1575.48
TX-0023583,CLM-003140,2028-03-30,Payment,1794.84
TX-0023584,CLM-003140,2028-03-30,CaseReserveEstimate,0.0
TX-0023585,CLM-003141,2022-11-22,Payment,1658.71
TX-0023586,CLM-003141,2022-11-22,CaseReserveEstimate,8519.09
TX-0023587,CLM-003141,2022-12-10,Payment,307.12
TX-0023588,CLM-003141,2022-12-10,CaseReserveEstimate,3898.21
TX-0023589,CLM-003141,2023-08-11,Payment,3243.7
TX-0023590,CLM-003141,2023-08-11,CaseReserveEstimate,6332.98
TX-0023591,CLM-003141,2023-08-19,Payment,85.25
TX-0023592,CLM-003141,2023-08-19,CaseReserveEstimate,8660.38
TX-0023593,CLM-003141,2023-12-07,Payment,1044.34
TX-0023594,CLM-003141,2023-12-07,CaseReserveEstimate,2930.24
TX-0023595,CLM-003141,2024-02-08,Payment,519.62
TX-0023596,CLM-003141,2024-02-08,CaseReserveEstimate,2938.18
TX-0023597,CLM-003141,2025-04-08,Payment,2505.04
TX-0023598,CLM-003141,2025-04-08,CaseReserveEstimate,1200.73
TX-0023599,CLM-003141,2025-12-10,Payment,905.42
TX-0023600,CLM-003141,2025-12-10,CaseReserveEstimate,0.0
TX-0023601,CLM-003142,2023-05-17,Payment,560.87
TX-0023602,CLM-003142,2023-05-17,CaseReserveEstimate,2904.53
TX-0023603,CLM-003142,2023-09-03,Payment,411.28
TX-0023604,CLM-003142,2023-09-03,CaseReserveEstimate,2048.45
TX-0023605,CLM-003142,2023-12-05,Payment,289.17
TX-0023606,CLM-003142,2023-12-05,CaseReserveEstimate,1592.51
TX-0023607,CLM-003142,2028-10-05,Payment,1808.61
TX-0023608,CLM-003142,2028-10-05,CaseReserveEstimate,42.58
TX-0023609,CLM-003142,2029-04-18,Payment,46.34
TX-0023610,CLM-003142,2029-04-18,CaseReserveEstimate,0.0
TX-0023611,CLM-003143,2023-01-16,Payment,2763.19
TX-0023612,CLM-003143,2023-01-16,CaseReserveEstimate,28410.42
TX-0023613,CLM-003143,2023-05-22,Payment,3403.52
TX-0023614,CLM-003143,2023-05-22,CaseReserveEstimate,12130.4
TX-0023615,CLM-003143,2023-07-15,Payment,1215.69
TX-0023616,CLM-003143,2023-07-15,CaseReserveEstimate,10748.62
TX-0023617,CLM-003143,2023-09-10,Payment,1150.96
TX-0023618,CLM-003143,2023-09-10,CaseReserveEstimate,20191.06
TX-0023619,CLM-003143,2025-01-10,Payment,6525.96
TX-0023620,CLM-003143,2025-01-10,CaseReserveEstimate,8008.37
TX-0023621,CLM-003143,2029-05-21,Payment,6134.56
TX-0023622,CLM-003143,2029-05-21,CaseReserveEstimate,222.17
TX-0023623,CLM-003143,2029-10-01,Payment,152.57
TX-0023624,CLM-003143,2029-10-01,CaseReserveEstimate,0.0
TX-0023625,CLM-003144,2023-04-17,Payment,39778.59
TX-0023626,CLM-003144,2023-04-17,CaseReserveEstimate,61747.11
TX-0023627,CLM-003144,2024-02-02,Payment,22568.16
TX-0023628,CLM-003144,2024-02-02,CaseReserveEstimate,24772.45
TX-0023629,CLM-003144,2024-04-01,Payment,3476.97
TX-0023630,CLM-003144,2024-04-01,CaseReserveEstimate,53215.4
TX-0023631,CLM-003144,2025-03-24,Payment,15827.25
TX-0023632,CLM-003144,2025-03-24,CaseReserveEstimate,12428.04
TX-0023633,CLM-003144,2026-04-01,Payment,10120.73
TX-0023634,CLM-003144,2026-04-01,CaseReserveEstimate,7058.64
TX-0023635,CLM-003144,2027-01-05,Payment,4959.36
TX-0023636,CLM-003144,2027-01-05,CaseReserveEstimate,0.0
TX-0023637,CLM-003145,2023-01-24,Payment,4603.86
TX-0023638,CLM-003145,2023-01-24,CaseReserveEstimate,42955.22
TX-0023639,CLM-003145,2023-02-03,Payment,691.27
TX-0023640,CLM-003145,2023-02-03,CaseReserveEstimate,27861.33
TX-0023641,CLM-003145,2023-03-26,Payment,3228.38
TX-0023642,CLM-003145,2023-03-26,CaseReserveEstimate,36168.56
TX-0023643,CLM-003145,2023-07-25,Payment,6298.03
TX-0023644,CLM-003145,2023-07-25,CaseReserveEstimate,32902.26
TX-0023645,CLM-003145,2023-08-26,Payment,1439.26
TX-0023646,CLM-003145,2023-08-26,CaseReserveEstimate,26350.79
TX-0023647,CLM-003145,2023-11-17,Payment,3392.32
TX-0023648,CLM-003145,2023-11-17,CaseReserveEstimate,19365.57
TX-0023649,CLM-003145,2024-04-08,Payment,4801.32
TX-0023650,CLM-003145,2024-04-08,CaseReserveEstimate,3957.07
TX-0023651,CLM-003145,2026-03-08,Payment,13243.19
TX-0023652,CLM-003145,2026-03-08,CaseReserveEstimate,0.0
TX-0023653,CLM-003146,2022-06-15,Payment,142.16
TX-0023654,CLM-003146,2022-06-15,CaseReserveEstimate,32876.96
TX-0023655,CLM-003146,2022-08-07,Payment,2460.5
TX-0023656,CLM-003146,2022-08-07,CaseReserveEstimate,36346.46
TX-0023657,CLM-003146,2022-12-21,Payment,4557.57
TX-0023658,CLM-003146,2022-12-21,CaseReserveEstimate,9098.1
TX-0023659,CLM-003146,2023-11-11,Payment,7074.6
TX-0023660,CLM-003146,2023-11-11,CaseReserveEstimate,12115.64
TX-0023661,CLM-003146,2026-04-30,Payment,8444.37
TX-0023662,CLM-003146,2026-04-30,CaseReserveEstimate,1994.44
TX-0023663,CLM-003146,2030-06-12,Payment,3333.39
TX-0023664,CLM-003146,2030-06-12,CaseReserveEstimate,0.0
TX-0023665,CLM-003146,2030-12-14,Payment,2063.85
TX-0023666,CLM-003146,2030-12-14,CaseReserveEstimate,0.0
TX-0023667,CLM-003147,2022-12-27,Payment,645.15
TX-0023668,CLM-003147,2022-12-27,CaseReserveEstimate,7564.22
TX-0023669,CLM-003147,2023-04-12,Payment,1754.26
TX-0023670,CLM-003147,2023-04-12,CaseReserveEstimate,6026.75
TX-0023671,CLM-003147,2025-01-06,Payment,5466.89
TX-0023672,CLM-003147,2025-01-06,CaseReserveEstimate,2245.83
TX-0023673,CLM-003147,2025-07-01,Payment,790.97
TX-0023674,CLM-003147,2025-07-01,CaseReserveEstimate,1209.3
TX-0023675,CLM-003147,2027-05-16,Payment,1801.25
TX-0023676,CLM-003147,2027-05-16,CaseReserveEstimate,0.0
TX-0023677,CLM-003148,2023-10-21,Payment,125623.0
TX-0023678,CLM-003148,2023-10-21,CaseReserveEstimate,147790.92
TX-0023679,CLM-003148,2023-11-18,Payment,8464.97
TX-0023680,CLM-003148,2023-11-18,CaseReserveEstimate,171069.0
TX-0023681,CLM-003148,2024-05-25,Payment,48022.05
TX-0023682,CLM-003148,2024-05-25,CaseReserveEstimate,142609.6
TX-0023683,CLM-003148,2024-11-17,Payment,33516.06
TX-0023684,CLM-003148,2024-11-17,CaseReserveEstimate,176843.9
TX-0023685,CLM-003148,2025-01-15,Payment,9509.7
TX-0023686,CLM-003148,2025-01-15,CaseReserveEstimate,138882.34
TX-0023687,CLM-003148,2030-06-10,Payment,108940.66
TX-0023688,CLM-003148,2030-06-10,CaseReserveEstimate,0.0
TX-0023689,CLM-003149,2022-08-27,Payment,7594.22
TX-0023690,CLM-003149,2022-08-27,CaseReserveEstimate,35149.17
TX-0023691,CLM-003149,2022-09-22,Payment,1050.12
TX-0023692,CLM-003149,2022-09-22,CaseReserveEstimate,19005.41
TX-0023693,CLM-003149,2023-05-29,Payment,7959.97
TX-0023694,CLM-003149,2023-05-29,CaseReserveEstimate,15589.9
TX-0023695,CLM-003149,2023-12-07,Payment,4274.35
TX-0023696,CLM-003149,2023-12-07,CaseReserveEstimate,22973.08
TX-0023697,CLM-003149,2024-01-26,Payment,919.71
TX-0023698,CLM-003149,2024-01-26,CaseReserveEstimate,14799.87
TX-0023699,CLM-003149,2024-05-27,Payment,2002.28
TX-0023700,CLM-003149,2024-05-27,CaseReserveEstimate,13819.99
TX-0023701,CLM-003149,2028-08-15,Payment,9896.46
TX-0023702,CLM-003149,2028-08-15,CaseReserveEstimate,0.0
TX-0023703,CLM-003150,2022-09-06,Payment,9273.52
TX-0023704,CLM-003150,2022-09-06,CaseReserveEstimate,85698.08
TX-0023705,CLM-003150,2022-12-31,Payment,8510.12
TX-0023706,CLM-003150,2022-12-31,CaseReserveEstimate,38366.94
TX-0023707,CLM-003150,2023-02-07,Payment,2354.18
TX-0023708,CLM-003150,2023-02-07,CaseReserveEstimate,26765.48
TX-0023709,CLM-003150,2023-06-26,Payment,7439.81
TX-0023710,CLM-003150,2023-06-26,CaseReserveEstimate,34623.38
TX-0023711,CLM-003150,2024-04-24,Payment,11473.47
TX-0023712,CLM-003150,2024-04-24,CaseReserveEstimate,46544.55
TX-0023713,CLM-003150,2029-03-08,Payment,20470.19
TX-0023714,CLM-003150,2029-03-08,CaseReserveEstimate,0.0
TX-0023715,CLM-003151,2023-05-16,Payment,12121.24
TX-0023716,CLM-003151,2023-05-16,CaseReserveEstimate,49708.79
TX-0023717,CLM-003151,2023-07-19,Payment,5344.01
TX-0023718,CLM-003151,2023-07-19,CaseReserveEstimate,41411.99
TX-0023719,CLM-003151,2024-06-07,Payment,18958.03
TX-0023720,CLM-003151,2024-06-07,CaseReserveEstimate,36374.74
TX-0023721,CLM-003151,2024-08-17,Payment,2973.18
TX-0023722,CLM-003151,2024-08-17,CaseReserveEstimate,22104.77
TX-0023723,CLM-003151,2024-08-26,Payment,375.02
TX-0023724,CLM-003151,2024-08-26,CaseReserveEstimate,13342.05
TX-0023725,CLM-003151,2024-10-08,Payment,1627.42
TX-0023726,CLM-003151,2024-10-08,CaseReserveEstimate,19290.64
TX-0023727,CLM-003151,2025-12-07,Payment,11825.84
TX-0023728,CLM-003151,2025-12-07,CaseReserveEstimate,7708.7
TX-0023729,CLM-003151,2028-04-29,Payment,10735.66
TX-0023730,CLM-003151,2028-04-29,CaseReserveEstimate,0.0
TX-0023731,CLM-003152,2023-06-23,Payment,3261.16
TX-0023732,CLM-003152,2023-06-23,CaseReserveEstimate,8041.62
TX-0023733,CLM-003152,2023-08-04,Payment,741.72
TX-0023734,CLM-003152,2023-08-04,CaseReserveEstimate,7307.1
TX-0023735,CLM-003152,2023-08-31,Payment,456.94
TX-0023736,CLM-003152,2023-08-31,CaseReserveEstimate,4588.24
TX-0023737,CLM-003152,2024-01-18,Payment,1994.98
TX-0023738,CLM-003152,2024-01-18,CaseReserveEstimate,4135.96
TX-0023739,CLM-003152,2024-05-19,Payment,1401.67
TX-0023740,CLM-003152,2024-05-19,CaseReserveEstimate,4122.53
TX-0023741,CLM-003152,2025-04-02,Payment,2633.4
TX-0023742,CLM-003152,2025-04-02,CaseReserveEstimate,0.0
TX-0023743,CLM-003153,2022-11-23,Payment,4124.9
TX-0023744,CLM-003153,2022-11-23,CaseReserveEstimate,10959.2
TX-0023745,CLM-003153,2023-09-09,Payment,7238.07
TX-0023746,CLM-003153,2023-09-09,CaseReserveEstimate,8264.84
TX-0023747,CLM-003153,2024-04-17,Payment,3572.75
TX-0023748,CLM-003153,2024-04-17,CaseReserveEstimate,4519.21
TX-0023749,CLM-003153,2025-04-29,Payment,3963.09
TX-0023750,CLM-003153,2025-04-29,CaseReserveEstimate,0.0
TX-0023751,CLM-003154,2023-01-13,Payment,9885.02
TX-0023752,CLM-003154,2023-01-13,CaseReserveEstimate,20811.58
TX-0023753,CLM-003154,2023-10-26,Payment,6318.38
TX-0023754,CLM-003154,2023-10-26,CaseReserveEstimate,14918.2
TX-0023755,CLM-003154,2026-01-16,Payment,8446.8
TX-0023756,CLM-003154,2026-01-16,CaseReserveEstimate,1793.67
TX-0023757,CLM-003154,2050-04-12,Payment,4791.81
TX-0023758,CLM-003154,2050-04-12,CaseReserveEstimate,0.0
TX-0023759,CLM-003155,2022-09-27,Payment,423.63
TX-0023760,CLM-003155,2022-09-27,CaseReserveEstimate,3818.32
TX-0023761,CLM-003155,2022-11-23,Payment,240.57
TX-0023762,CLM-003155,2022-11-23,CaseReserveEstimate,2630.85
TX-0023763,CLM-003155,2022-12-13,Payment,78.72
TX-0023764,CLM-003155,2022-12-13,CaseReserveEstimate,1312.04
TX-0023765,CLM-003155,2023-12-20,Payment,1026.25
TX-0023766,CLM-003155,2023-12-20,CaseReserveEstimate,1502.16
TX-0023767,CLM-003155,2025-05-14,Payment,723.56
TX-0023768,CLM-003155,2025-05-14,CaseReserveEstimate,768.74
TX-0023769,CLM-003155,2026-03-06,Payment,239.1
TX-0023770,CLM-003155,2026-03-06,CaseReserveEstimate,702.58
TX-0023771,CLM-003155,2028-01-25,Payment,306.59
TX-0023772,CLM-003155,2028-01-25,CaseReserveEstimate,182.72
TX-0023773,CLM-003155,2032-08-18,Payment,206.04
TX-0023774,CLM-003155,2032-08-18,CaseReserveEstimate,0.0
TX-0023775,CLM-003156,2023-01-03,Payment,272.1
